Time,color,Sleep,Rest,Active,Walk,Run
18:49:14,"=""255,255,153""",,0.955849,,,
18:50:52,"=""255,255,153""",,0.691315,,,
18:51:53,"=""255,255,153""",,0.660645,,,
18:52:43,"=""253,192,134""",,,2.72721,,
18:53:10,"=""127,201,127""",,,,2.81033,
18:54:36,"=""127,201,127""",,,,2.56018,
18:55:56,"=""255,255,153""",,1.22271,,,
18:56:41,"=""235,86,62""",,,,,10.1679
18:57:20,"=""235,86,62""",,,,,9.49954
18:58:01,"=""235,86,62""",,,,,10.6142
18:59:54,"=""235,86,62""",,,,,11.1335
19:00:33,"=""235,86,62""",,,,,11.0412
19:01:02,"=""235,86,62""",,,,,11.1382
19:02:47,"=""235,86,62""",,,,,11.4969
19:03:39,"=""235,86,62""",,,,,11.4239
19:04:21,"=""235,86,62""",,,,,10.8827
19:05:06,"=""235,86,62""",,,,,10.9485
19:06:48,"=""235,86,62""",,,,,11.5973
19:07:14,"=""235,86,62""",,,,,11.4263
19:08:29,"=""235,86,62""",,,,,11.0259
19:09:28,"=""235,86,62""",,,,,11.9353
19:10:10,"=""235,86,62""",,,,,12.0518
19:11:37,"=""235,86,62""",,,,,12.7282
19:12:57,"=""235,86,62""",,,,,12.1932
19:13:54,"=""235,86,62""",,,,,12.201
19:14:35,"=""235,86,62""",,,,,13.2129
19:15:49,"=""235,86,62""",,,,,11.8899
19:16:27,"=""235,86,62""",,,,,12.1168
19:17:20,"=""235,86,62""",,,,,12.2398
19:18:00,"=""235,86,62""",,,,,12.0797
19:19:38,"=""235,86,62""",,,,,11.6562
19:20:32,"=""235,86,62""",,,,,11.6042
19:21:57,"=""235,86,62""",,,,,11.6832
19:22:09,"=""235,86,62""",,,,,11.5518
19:23:27,"=""235,86,62""",,,,,11.3132
19:24:17,"=""235,86,62""",,,,,12.3831
19:25:31,"=""235,86,62""",,,,,12.3302
19:26:27,"=""235,86,62""",,,,,12.4638
19:27:26,"=""235,86,62""",,,,,12.1681
19:28:15,"=""235,86,62""",,,,,11.8049
19:29:21,"=""235,86,62""",,,,,11.2808
19:30:07,"=""235,86,62""",,,,,11.8968
19:31:33,"=""235,86,62""",,,,,11.336
19:32:30,"=""235,86,62""",,,,,12.5551
19:33:07,"=""235,86,62""",,,,,10.0911
19:34:30,"=""235,86,62""",,,,,11.1429
19:35:38,"=""235,86,62""",,,,,9.31457
19:36:55,"=""235,86,62""",,,,,9.36865
19:37:23,"=""235,86,62""",,,,,9.19976
19:38:09,"=""235,86,62""",,,,,9.74148
19:39:38,"=""235,86,62""",,,,,11.0711
19:40:51,"=""253,192,134""",,,3.93193,,
19:41:40,"=""253,192,134""",,,2.49415,,
19:42:54,"=""253,192,134""",,,2.88767,,
19:43:42,"=""127,201,127""",,,,2.27673,
19:44:11,"=""127,201,127""",,,,2.39021,
19:45:44,"=""127,201,127""",,,,3.45928,
19:46:36,"=""255,255,153""",,0.660645,,,
19:47:50,"=""255,255,153""",,1.78716,,,
19:48:49,"=""253,192,134""",,,1.38936,,
19:49:38,"=""253,192,134""",,,0.69809,,
19:50:29,"=""255,255,153""",,0.882864,,,
19:51:03,"=""255,255,153""",,2.29189,,,
19:52:08,"=""253,192,134""",,,2.49803,,
19:53:02,"=""253,192,134""",,,3.06927,,
19:54:19,"=""253,192,134""",,,5.52949,,
19:55:05,"=""253,192,134""",,,5.01983,,
19:56:28,"=""253,192,134""",,,4.07462,,
19:57:14,"=""253,192,134""",,,5.35737,,
19:58:41,"=""255,255,153""",,0.660645,,,
19:59:04,"=""255,255,153""",,0.660645,,,
20:00:25,"=""255,255,153""",,0.660645,,,
20:01:01,"=""255,255,153""",,0.660645,,,
20:02:35,"=""255,255,153""",,0.660645,,,
20:03:32,"=""255,255,153""",,0.660645,,,
20:04:05,"=""255,255,153""",,0.660645,,,
20:05:44,"=""255,255,153""",,0.660645,,,
20:06:02,"=""255,255,153""",,0.660645,,,
20:07:22,"=""253,192,134""",,,4.38991,,
20:08:56,"=""253,192,134""",,,4.3552,,
20:09:37,"=""255,255,153""",,1.89742,,,
20:10:29,"=""255,255,153""",,1.37435,,,
20:11:49,"=""255,255,153""",,0.977508,,,
20:12:26,"=""255,255,153""",,0.660645,,,
20:13:08,"=""253,192,134""",,,0.75111,,
20:14:11,"=""255,255,153""",,2.795,,,
20:15:28,"=""255,255,153""",,1.39704,,,
20:16:20,"=""253,192,134""",,,0.660645,,
20:17:48,"=""255,255,153""",,0.660645,,,
20:18:45,"=""253,192,134""",,,1.27746,,
20:19:59,"=""253,192,134""",,,0.791381,,
20:20:15,"=""253,192,134""",,,1.14177,,
20:21:18,"=""255,255,153""",,0.660645,,,
20:22:56,"=""255,255,153""",,0.660645,,,
20:23:23,"=""255,255,153""",,0.660645,,,
20:24:24,"=""255,255,153""",,0.660645,,,
20:25:21,"=""255,255,153""",,0.660645,,,
20:26:16,"=""253,192,134""",,,0.660645,,
20:27:43,"=""253,192,134""",,,0.684142,,
20:28:47,"=""253,192,134""",,,1.88849,,
20:29:06,"=""255,255,153""",,0.986122,,,
20:30:53,"=""255,255,153""",,0.908406,,,
20:31:47,"=""255,255,153""",,0.660645,,,
20:32:34,"=""255,255,153""",,0.660645,,,
20:33:33,"=""255,255,153""",,0.660645,,,
20:34:27,"=""255,255,153""",,0.746069,,,
20:35:55,"=""255,255,153""",,0.910013,,,
20:36:01,"=""255,255,153""",,0.969969,,,
20:37:32,"=""255,255,153""",,0.660645,,,
20:38:07,"=""255,255,153""",,1.9591,,,
20:39:15,"=""255,255,153""",,0.660645,,,
20:40:25,"=""255,255,153""",,0.660645,,,
20:41:33,"=""255,255,153""",,0.660645,,,
20:42:19,"=""255,255,153""",,0.660645,,,
20:43:28,"=""255,255,153""",,0.900694,,,
20:44:16,"=""255,255,153""",,0.660645,,,
20:45:07,"=""255,255,153""",,0.660645,,,
20:46:19,"=""255,255,153""",,0.660645,,,
20:47:54,"=""255,255,153""",,0.857663,,,
20:48:04,"=""255,255,153""",,1.26009,,,
20:49:22,"=""255,255,153""",,0.660645,,,
20:50:56,"=""255,255,153""",,0.660645,,,
20:51:10,"=""255,255,153""",,0.660645,,,
20:52:24,"=""255,255,153""",,0.660645,,,
20:53:46,"=""255,255,153""",,0.660645,,,
20:54:29,"=""255,255,153""",,0.660645,,,
20:55:00,"=""255,255,153""",,0.660645,,,
20:56:08,"=""255,255,153""",,0.660645,,,
20:57:47,"=""255,255,153""",,0.660645,,,
20:58:54,"=""255,255,153""",,0.660645,,,
20:59:25,"=""255,255,153""",,0.660645,,,
21:00:22,"=""253,192,134""",,,2.54651,,
21:01:12,"=""253,192,134""",,,0.949546,,
21:02:56,"=""253,192,134""",,,0.660645,,
21:03:51,"=""253,192,134""",,,0.660645,,
21:04:55,"=""253,192,134""",,,1.34954,,
21:05:24,"=""255,255,153""",,1.35344,,,
21:06:01,"=""255,255,153""",,0.928305,,,
21:07:54,"=""253,192,134""",,,2.22885,,
21:08:39,"=""253,192,134""",,,0.660645,,
21:09:11,"=""253,192,134""",,,1.05811,,
21:10:31,"=""253,192,134""",,,0.660645,,
21:11:52,"=""253,192,134""",,,0.904232,,
21:12:25,"=""253,192,134""",,,3.49518,,
21:13:45,"=""253,192,134""",,,0.660645,,
21:14:48,"=""253,192,134""",,,0.660645,,
21:15:56,"=""253,192,134""",,,0.660645,,
21:16:50,"=""253,192,134""",,,0.660645,,
21:17:43,"=""253,192,134""",,,0.660645,,
21:18:23,"=""253,192,134""",,,0.660645,,
21:19:59,"=""253,192,134""",,,0.660645,,
21:20:34,"=""253,192,134""",,,0.660645,,
21:21:48,"=""253,192,134""",,,0.660645,,
21:22:15,"=""253,192,134""",,,0.660645,,
21:23:15,"=""253,192,134""",,,0.660645,,
21:24:36,"=""253,192,134""",,,0.660645,,
21:25:33,"=""253,192,134""",,,0.660645,,
21:26:08,"=""253,192,134""",,,0.660645,,
21:27:28,"=""253,192,134""",,,0.660645,,
21:28:27,"=""253,192,134""",,,0.660645,,
21:29:33,"=""253,192,134""",,,0.660645,,
21:30:51,"=""253,192,134""",,,0.660645,,
21:31:30,"=""255,255,153""",,0.660645,,,
21:32:50,"=""255,255,153""",,0.660645,,,
21:33:08,"=""253,192,134""",,,1.83132,,
21:34:44,"=""253,192,134""",,,0.660645,,
21:35:34,"=""253,192,134""",,,0.660645,,
21:36:25,"=""253,192,134""",,,1.66076,,
21:37:16,"=""253,192,134""",,,0.660645,,
21:38:11,"=""253,192,134""",,,0.660645,,
21:39:05,"=""253,192,134""",,,0.660645,,
21:40:49,"=""253,192,134""",,,2.72427,,
21:41:43,"=""253,192,134""",,,5.17201,,
21:42:41,"=""255,255,153""",,0.660645,,,
21:43:01,"=""253,192,134""",,,0.660645,,
21:44:03,"=""255,255,153""",,0.660645,,,
21:45:21,"=""255,255,153""",,0.660645,,,
21:46:10,"=""253,192,134""",,,0.660645,,
21:47:59,"=""253,192,134""",,,0.660645,,
21:48:49,"=""253,192,134""",,,0.660645,,
21:49:01,"=""253,192,134""",,,0.660645,,
21:50:27,"=""253,192,134""",,,0.660645,,
21:51:21,"=""253,192,134""",,,0.660645,,
21:52:11,"=""56,108,176""",0.660645,,,,
21:53:29,"=""56,108,176""",0.660645,,,,
21:54:30,"=""56,108,176""",0.660645,,,,
21:55:45,"=""56,108,176""",0.660645,,,,
21:56:07,"=""56,108,176""",0.660645,,,,
21:57:09,"=""56,108,176""",0.660645,,,,
21:58:00,"=""56,108,176""",0.660645,,,,
21:59:35,"=""56,108,176""",0.660645,,,,
22:00:52,"=""56,108,176""",0.660645,,,,
22:01:57,"=""56,108,176""",0.660645,,,,
22:02:26,"=""56,108,176""",0.660645,,,,
22:03:44,"=""56,108,176""",0.660645,,,,
22:04:23,"=""56,108,176""",0.660645,,,,
22:05:38,"=""56,108,176""",0.660645,,,,
22:06:09,"=""56,108,176""",0.660645,,,,
22:07:08,"=""56,108,176""",0.660645,,,,
22:08:02,"=""56,108,176""",0.660645,,,,
22:09:46,"=""56,108,176""",0.660645,,,,
22:10:01,"=""56,108,176""",0.660645,,,,
22:11:56,"=""56,108,176""",0.660645,,,,
22:12:39,"=""56,108,176""",0.660645,,,,
22:13:12,"=""56,108,176""",0.660645,,,,
22:14:41,"=""56,108,176""",0.660645,,,,
22:15:55,"=""56,108,176""",0.660645,,,,
22:16:07,"=""56,108,176""",0.660645,,,,
22:17:49,"=""56,108,176""",0.660645,,,,
22:18:07,"=""56,108,176""",0.660645,,,,
22:19:48,"=""56,108,176""",0.660645,,,,
22:20:52,"=""56,108,176""",0.660645,,,,
22:21:42,"=""56,108,176""",0.660645,,,,
22:22:42,"=""56,108,176""",0.660645,,,,
22:23:25,"=""56,108,176""",0.660645,,,,
22:24:43,"=""56,108,176""",0.660645,,,,
22:25:04,"=""56,108,176""",0.660645,,,,
22:26:43,"=""56,108,176""",0.660645,,,,
22:27:03,"=""56,108,176""",0.660645,,,,
22:28:03,"=""56,108,176""",0.660645,,,,
22:29:27,"=""56,108,176""",0.660645,,,,
22:30:09,"=""56,108,176""",0.660645,,,,
22:31:16,"=""56,108,176""",0.660645,,,,
22:32:03,"=""255,255,153""",,0.660645,,,
22:33:04,"=""56,108,176""",0.660645,,,,
22:34:42,"=""255,255,153""",,0.660645,,,
22:35:35,"=""255,255,153""",,0.660645,,,
22:36:43,"=""255,255,153""",,0.660645,,,
22:37:22,"=""56,108,176""",0.660645,,,,
22:38:34,"=""253,192,134""",,,0.660645,,
22:39:01,"=""253,192,134""",,,1.76023,,
22:40:13,"=""253,192,134""",,,0.660645,,
22:41:01,"=""253,192,134""",,,0.660645,,
22:42:13,"=""253,192,134""",,,0.660645,,
22:43:44,"=""253,192,134""",,,0.660645,,
22:44:50,"=""253,192,134""",,,0.660645,,
22:45:36,"=""253,192,134""",,,0.660645,,
22:46:03,"=""56,108,176""",0.660645,,,,
22:47:54,"=""56,108,176""",0.660645,,,,
22:48:31,"=""56,108,176""",0.660645,,,,
22:49:14,"=""56,108,176""",0.660645,,,,
22:50:00,"=""56,108,176""",0.660645,,,,
22:51:22,"=""255,255,153""",,0.965165,,,
22:52:33,"=""56,108,176""",0.660645,,,,
22:53:49,"=""255,255,153""",,2.8037,,,
22:54:58,"=""253,192,134""",,,4.58473,,
22:55:42,"=""253,192,134""",,,3.7742,,
22:56:31,"=""255,255,153""",,0.660645,,,
22:57:50,"=""255,255,153""",,0.660645,,,
22:58:17,"=""255,255,153""",,0.660645,,,
22:59:42,"=""255,255,153""",,0.660645,,,
23:00:22,"=""255,255,153""",,0.660645,,,
23:01:57,"=""253,192,134""",,,0.660645,,
23:02:51,"=""253,192,134""",,,0.660645,,
23:03:15,"=""253,192,134""",,,0.660645,,
23:04:59,"=""253,192,134""",,,0.660645,,
23:05:30,"=""253,192,134""",,,0.660645,,
23:06:23,"=""253,192,134""",,,0.660645,,
23:07:01,"=""253,192,134""",,,0.660645,,
23:08:55,"=""255,255,153""",,1.29963,,,
23:09:53,"=""255,255,153""",,0.660645,,,
23:10:26,"=""255,255,153""",,0.660645,,,
23:11:00,"=""255,255,153""",,0.660645,,,
23:12:29,"=""255,255,153""",,0.660645,,,
23:13:25,"=""255,255,153""",,0.660645,,,
23:14:35,"=""255,255,153""",,0.660645,,,
23:15:31,"=""255,255,153""",,0.660645,,,
23:16:46,"=""255,255,153""",,0.660645,,,
23:17:22,"=""255,255,153""",,0.660645,,,
23:18:19,"=""255,255,153""",,0.660645,,,
23:19:04,"=""255,255,153""",,0.660645,,,
23:20:51,"=""255,255,153""",,0.660645,,,
23:21:10,"=""56,108,176""",0.660645,,,,
23:22:07,"=""56,108,176""",0.660645,,,,
23:23:08,"=""56,108,176""",0.660645,,,,
23:24:45,"=""56,108,176""",0.660645,,,,
23:25:01,"=""56,108,176""",0.660645,,,,
23:26:51,"=""56,108,176""",0.660645,,,,
23:27:19,"=""56,108,176""",0.660645,,,,
23:28:34,"=""56,108,176""",0.660645,,,,
23:29:18,"=""56,108,176""",0.660645,,,,
23:30:14,"=""56,108,176""",0.660645,,,,
23:31:49,"=""56,108,176""",0.660645,,,,
23:32:25,"=""56,108,176""",0.660645,,,,
23:33:32,"=""56,108,176""",0.660645,,,,
23:34:07,"=""56,108,176""",0.660645,,,,
23:35:49,"=""56,108,176""",0.660645,,,,
23:36:10,"=""56,108,176""",0.660645,,,,
23:37:49,"=""56,108,176""",0.660645,,,,
23:38:24,"=""56,108,176""",0.660645,,,,
23:39:02,"=""56,108,176""",0.660645,,,,
23:40:26,"=""56,108,176""",0.660645,,,,
23:41:44,"=""56,108,176""",0.660645,,,,
23:42:19,"=""56,108,176""",0.660645,,,,
23:43:48,"=""56,108,176""",0.660645,,,,
23:44:59,"=""56,108,176""",0.660645,,,,
23:45:42,"=""56,108,176""",0.660645,,,,
23:46:31,"=""56,108,176""",0.660645,,,,
23:47:05,"=""56,108,176""",0.660645,,,,
23:48:14,"=""56,108,176""",0.660645,,,,
23:49:18,"=""56,108,176""",0.660645,,,,
23:50:20,"=""56,108,176""",0.660645,,,,
23:51:11,"=""56,108,176""",0.660645,,,,
23:52:54,"=""56,108,176""",0.660645,,,,
23:53:11,"=""56,108,176""",0.660645,,,,
23:54:14,"=""56,108,176""",0.660645,,,,
23:55:22,"=""56,108,176""",0.660645,,,,
23:56:14,"=""56,108,176""",0.660645,,,,
23:57:32,"=""56,108,176""",0.660645,,,,
23:58:16,"=""56,108,176""",0.660645,,,,
23:59:01,"=""56,108,176""",0.660645,,,,
